cicadas,cicada.n.01,cicada.n.01,1
with,O,O,1
net,net.n.02,net.n.02,1
'll,O,O,1
buy,buy.v.01,buy.v.01,1
pencil,pencil.n.01,pencil.n.01,1
is,be.v.02,O,0
fashion,fashion.n.03,fashion.n.03,1
junkie,junkie.n.02,drug_addict.n.01,0
put,put.v.01,put.v.01,1
pistol,pistol.n.01,pistol.n.01,1
under,O,O,1
pillow,pillow.n.01,pillow.n.01,1
son,son.n.01,son.n.01,1
is,O,O,1
playing,play.v.05,play.v.01,0
in,O,O,1
rain,rain.n.01,rain.n.01,1
was,O,O,1
unarmed,unarmed.a.01,unarmed.a.01,1
tower,tower.n.01,tower.n.01,1
is,O,O,1
fifteen,O,O,1
metres,metre.n.01,meter.n.02,0
high,high.a.02,high.a.02,1
tires,tire.n.01,tire.n.01,1
are,O,O,1
very,very.r.01,very.r.01,1
sticky,sticky.a.01,sticky.a.01,1
put,put_in.v.05,put.v.01,0
in,O,O,1
for,O,O,1
raise,raise.n.01,raise.n.01,1
eagle,eagle.n.01,eagle.n.01,1
is,O,O,1
white,white.a.01,white.a.01,1
's,O,O,1
third,O,O,1
was,O,O,1
killed,kill.v.01,kill.v.01,1
by,O,O,1
land~mine,land_mine.n.01,O,0
wo,O,O,1
n't,O,O,1
play,play.v.01,play.v.01,1
because,O,O,1
've,O,O,1
twisted,twist.v.10,twist.v.10,1
ankle,ankle.n.01,ankle.n.01,1
hate,hate.v.01,hate.v.01,1
birthday~parties,birthday_party.n.01,O,0
's,O,O,1
father,father.n.01,father.n.01,1
works,work.v.02,work.v.02,1
in,O,O,1
car~factory,car_factory.n.01,O,0
medicine,medicine.n.02,medicine.n.02,1
did,O,O,1
n't,O,O,1
help,help.v.02,help.v.01,0
at~all,O,O,1
wore,wear.v.01,wear.v.01,1
Hawaiian,island.n.01,hawaiian.n.01,0
shirt,shirt.n.01,shirt.n.01,1
must,O,O,1
n't,O,O,1
throw,throw.v.03,throw.v.01,0
litter,litter.n.02,O,0
in,O,O,1
street,street.n.01,street.n.01,1
Where,location.n.01,location.n.01,1
does,O,O,1
grandfather,grandfather.n.01,grandfather.n.01,1
live,live.v.01,live.v.01,1
horses,horse.n.01,horse.n.01,1
are,be.v.02,O,0
's,O,O,1
made,make.v.20,make.v.06,0
secretary,secretary.n.02,secretary.n.02,1
devoted,devote.v.01,devote.v.01,1
life,life.n.03,life.n.03,1
to,O,O,1
company,company.n.01,company.n.01,1
is,O,O,1
working,work.v.02,work.v.02,1
in,O,O,1
field,field.n.04,field.n.01,0
of,O,O,1
biology,biology.n.01,biology.n.01,1
might,O,O,1
be,O,O,1
busy,busy.a.01,busy.a.01,1
grew,grow_up.v.01,grow_up.v.01,1
up,O,O,1
in,O,O,1
small,small.a.01,small.a.01,1
town,town.n.01,town.n.01,1
deposited,deposit.v.02,lodge.v.02,0
money,money.n.01,money.n.01,1
in,O,O,1
bank,bank.n.02,bank.n.02,1
has,have.v.04,O,0
boat,boat.n.01,boat.n.01,1
Wolves,wolf.n.01,wolf.n.01,1
stalked,stalk.v.02,stalk.v.01,0
flock,flock.n.05,flock.n.01,0
day,day.n.01,day.n.01,1
was,O,O,1
exhausting,exhausting.a.01,exhaust.v.01,0
'm,O,O,1
buying,buy.v.01,buy.v.01,1
fruit,fruit.n.01,fruit.n.01,1
and,O,O,1
chocolate,chocolate.n.02,chocolate.n.02,1
walked,walk.v.01,walk.v.01,1
into,O,O,1
's,O,O,1
room,room.n.01,room.n.01,1
Yesterday,O,O,1
was,O,O,1
ill,ill.a.01,ill.a.01,1
dog,dog.n.01,dog.n.01,1
is,O,O,1
red,red.a.01,red.a.01,1
marched,march.v.03,march.v.01,0
two,O,O,1
abreast,abreast.r.01,abreast.r.01,1
city,city.n.01,city.n.01,1
walls,wall.n.01,wall.n.01,1
are,O,O,1
so,so.r.01,so.r.01,1
beautiful,beautiful.a.01,beautiful.a.01,1
ordered,order.v.02,order.v.02,1
book,book.n.02,book.n.02,1
from,O,O,1
How,O,O,1
many,O,O,1
magazines,magazine.n.02,magazine.n.02,1
are,be.v.03,O,0
on,O,O,1
desk,desk.n.01,desk.n.01,1
have,O,O,1
to,O,O,1
go,go.v.01,go.v.01,1
school,school.n.02,school.n.02,1
should,O,O,1
break,break_up.v.02,break.v.06,0
up,O,O,1
wanted,want.v.01,want.v.01,1
to,O,O,1
run,run_away.v.01,run_over.v.01,0
away,O,O,1
with,O,O,1
road,road.n.01,road.n.01,1
is,O,O,1
n't,O,O,1
very,very.r.01,very.r.01,1
safe,safe.a.01,safe.a.01,1
one,person.n.01,person.n.01,1
expected,expect.v.01,expect.v.01,1
to,O,O,1
win,win.v.01,win.v.01,1
was,O,O,1
very,very.r.01,very.r.01,1
selfish,selfish.a.01,selfish.a.01,1
walked,walk.v.01,walk.v.01,1
along,O,O,1
river,river.n.01,river.n.01,1
is,O,O,1
suffering,suffer.v.02,suffer.v.02,1
from,O,O,1
cold,cold.n.01,cold.n.01,1
suspected,suspect.v.01,suspect.v.01,1
father,father.n.01,father.n.01,1
was,O,O,1
dyslexic,dyslexic.a.01,O,0
'm,O,O,1
in~love,in_love.a.01,in_love.a.01,1
with,O,O,1
furnished,furnish.v.01,supply.v.01,1
library,library.n.01,library.n.03,0
with,O,O,1
new,new.a.01,new.a.01,1
books,book.n.02,book.n.02,1
one,person.n.01,person.n.01,1
was,O,O,1
alive,alive.a.01,alive.a.01,1
offered,offer.v.02,offer.v.02,1
to,O,O,1
lend,lend.v.02,lend.v.02,1
money,money.n.01,money.n.01,1
work,work.v.02,work.v.02,1
at,O,O,1
post~office,post_office.n.01,post_office.n.01,1
one,person.n.01,person.n.01,1
is,O,O,1
perfect,perfect.a.01,perfect.a.01,1
apple,apple.n.01,apple.n.01,1
is,O,O,1
bruised,bruise.v.04,bruise.v.01,0
was,O,O,1
hiding,hide.v.01,hide.v.02,0
behind,O,O,1
tree,tree.n.01,tree.n.01,1
went,go.v.01,go.v.01,1
to,O,O,1
theater,theater.n.01,theater.n.01,1
with,O,O,1
're,O,O,1
kidding,kid.v.02,kid.v.01,0
young,young.a.01,young.a.01,1
boy,boy.n.01,boy.n.01,1
helped,help.v.01,help.v.01,1
old,old.a.01,old.a.01,1
woman,woman.n.01,woman.n.01,1
letdown,letdown.n.01,disappointment.n.01,1
Lungs,lung.n.01,lung.n.01,1
heart,heart.n.02,heart.n.02,1
veins,vein.n.01,vein.n.01,1
arteries,artery.n.01,artery.n.01,1
and,O,O,1
capillaries,capillary.n.02,capillary.n.01,0
form,form.v.02,form.v.01,0
cardiovascular~system,cardiovascular_system.n.01,O,0
pessimism,pessimism.n.01,pessimism.n.01,1
journeys,journey.n.01,journey.n.01,1
begin,begin.v.01,get_down.v.07,1
with,O,O,1
first~step,first_step.n.01,first_step.n.01,1
burns,burn.v.04,burns.n.01,0
month,month.n.01,month.n.02,0
is,be.v.01,O,0
welcomed,O,welcome.v.01,0
old,old.a.02,old.a.01,1
political,political.a.01,political.a.01,1
opponent,O,opponent.n.01,0
There,O,O,1
is,O,O,1
little,little.a.03,little.a.03,1
boy,boy.n.01,boy.n.01,1
walking,walk.v.01,walk.v.01,1
with,O,O,1
dog,dog.n.01,dog.n.01,1
are,O,O,1
fresh,fresh.a.01,fresh.a.01,1
is,O,O,1
listening,listen.v.01,listen.v.02,0
to,O,O,1
is,be.v.02,O,0
n't,O,O,1
father,father.n.01,father.n.01,1
Everything,entity.n.01,entity.n.01,1
is,O,O,1
all~right,all_right.a.01,all_right.a.01,1
now,O,O,1
Try,try.v.01,try.v.01,1
hard,hard.r.01,hard.a.01,0
hates,hate.v.01,hate.v.01,1
is,O,O,1
all~right,all_right.a.01,all_right.a.01,1
now,O,O,1
Maybe,O,O,1
was,O,O,1
right,right.a.02,O,0
will,O,O,1
meet,meet.v.02,meet.v.02,1
at,O,O,1
station,station.n.01,station.n.01,1
Is,O,O,1
retired,retired.a.01,retired.a.01,1
favorite,favorite.a.02,favorite.a.02,1
German,country.n.02,country.n.02,1
band,band.n.02,band.n.05,0
is,be.v.02,O,0
news,news.n.04,news.n.01,0
spread,spread.v.06,spread.v.09,0
fast,fast.r.01,fast.a.02,0
restaurant,restaurant.n.01,restaurant.n.01,1
is,O,O,1
less,O,O,1
expensive,expensive.a.01,expensive.a.01,1
're,O,O,1
taunting,taunt.v.01,tease.v.02,1
policeman,policeman.n.01,policeman.n.01,1
was,O,O,1
off,off.a.01,O,0
duty,duty.n.02,duty.n.02,1
's,O,O,1
cool,cool.a.06,cool.a.02,1
're,O,O,1
older,old.a.01,old.a.01,1
than,O,O,1
sharpened,sharpen.v.01,sharpen.v.01,1
knife,knife.n.01,knife.n.01,1
're,O,O,1
terrible,terrible.a.02,terrible.a.01,1
underestimated,underestimate.v.03,undervalue.v.01,0
disturbs,disturb.v.01,disturb.v.01,1
Oil,oil.v.01,oil.n.01,0
bicycle,bicycle.n.01,bicycle.n.01,1
'm,O,O,1
game,game.a.02,game.n.01,0
's,O,O,1
smiling,smile.v.01,smile.v.01,1
disappeared,disappear.v.01,disappear.v.01,1
again,O,O,1
got,O,O,1
dressed,dress.v.01,dress.v.01,1
love,love.v.01,love.v.01,1
hamburgers,hamburger.n.01,hamburger.n.01,1
am,O,O,1
horrified,horrified.a.01,dismay.v.02,0
's,O,O,1
cleaning,clean_out.v.01,clean_out.v.01,1
out,O,O,1
closet,closet.n.03,closet.n.01,0
is,O,O,1
swimming,swim.v.01,swim.v.01,1
in,O,O,1
river,river.n.01,river.n.01,1
stared,stare.v.01,stare.v.01,1
at,O,O,1
suspiciously,suspiciously.r.01,suspiciously.r.01,1
am,O,O,1
not,O,O,1
like,like.a.01,like.v.02,0
Push,push.v.02,push.v.01,0
button,button.n.07,button.n.02,0
abhor,abhor.v.01,abhor.v.01,1
spiders,spider.n.01,spider.n.01,1
arrived,arrive.v.01,arrive.v.01,1
at,O,O,1
concurred,concur.v.01,agree.v.01,1
's,O,O,1
eleven,O,O,1
and,O,O,1
not,O,O,1
coming,come.v.02,come.v.02,1
likes,like.v.02,like.v.02,1
coffee,coffee.n.01,coffee.n.01,1
black,black.a.13,black.a.01,0
scored,score.v.01,score.v.01,1
three,O,O,1
goals,goal.n.04,goal.n.04,1
's,O,O,1
vibrating,vibrate.v.01,vibrate.v.01,1
looks,look.v.02,look_like.v.01,0
hesitant,hesitant.a.01,O,0
cared,care.v.02,care.v.01,0
for,O,O,1
sick,sick.a.01,sick.a.01,1
mother,mother.n.01,mother.n.01,1
darkens,darken.v.03,darken.v.01,0
room,room.n.01,room.n.01,1
squeezed,squeeze.v.01,squeeze.v.01,1
orange~juice,orange_juice.n.01,orange_juice.n.01,1
forgave,forgive.v.01,forgive.v.01,1
insulted,O,insult.v.01,0
found,find.v.01,find.v.01,1
under,O,O,1
bed,bed.n.01,bed.n.01,1
Grow,grow_up.v.01,turn.v.07,0
up,O,O,1
will,O,O,1
help,help.v.01,help.v.01,1
is,O,O,1
bilingual,bilingual.a.01,bilingual.a.01,1
dialed,dial.v.02,dial.v.02,1
wrong,wrong.a.01,wrong.a.01,1
number,number.n.04,number.n.04,1
found,find.v.03,find.v.01,0
one,entity.n.01,person.n.01,0
should,O,O,1
organize,organize.v.01,form.v.01,1
search~party,search_party.n.01,O,0
Read,read.v.01,read.v.01,1
was,O,O,1
arrested,arrest.v.01,arrest.v.01,1
by,O,O,1
police,police.n.01,police.n.01,1
Give,give.v.03,give.v.03,1
book,book.n.02,book.n.02,1
to,O,O,1
'm,O,O,1
illiterate,illiterate.a.01,illiterate.a.01,1
company,company.n.01,company.n.01,1
spends,spend.v.02,spend.v.02,1
lot,O,O,1
of,O,O,1
money,money.n.01,money.n.01,1
on,O,O,1
advertising,advertising.n.02,ad.n.01,0
demand,demand.v.01,demand.v.01,1
refund,refund.n.01,refund.n.01,1
can,O,O,1
not,O,O,1
swim,O,swim.v.01,0
at~all,O,O,1
knew,know.v.01,know.v.01,1
something,entity.n.01,entity.n.01,1
mashed,mash.v.03,squash.v.01,0
potatoes,potato.n.01,potato.n.01,1
with,O,O,1
large,large.a.01,large.a.01,1
fork,fork.n.01,fork.n.01,1
soccer~ball,soccer_ball.n.01,soccer_ball.n.01,1
is,O,O,1
rolling,roll.v.01,roll.v.01,1
into,O,O,1
goal,goal.n.03,goal.n.04,0
net,net.n.04,net.n.02,0
is,O,O,1
more,O,O,1
famous,famous.a.01,famous.a.01,1
than,O,O,1
am,O,O,1
playing,play.v.07,play.v.01,0
committee,committee.n.01,committee.n.01,1
is,O,O,1
composed,compose.v.01,compose.v.02,0
of,O,O,1
three,O,O,1
men,man.n.01,man.n.01,1
and,O,O,1
seven,O,O,1
women,woman.n.01,woman.n.01,1
lived,live.v.01,live.v.01,1
from,O,O,1
to,O,O,1
Senacal,female.n.02,O,0
resides,reside.v.01,O,0
in,O,O,1
Dinosaur,dinosaur.n.01,dinosaur.n.01,1
remains,remains.n.01,remain.v.01,0
were,O,O,1
found,find.v.01,find.v.01,1
in,O,O,1
But,O,O,1
universe,universe.n.01,universe.n.01,1
is,O,O,1
infinite,infinite.a.01,infinite.a.01,1
can,O,O,1
speak,speak.v.03,speak.v.03,1
Japanese,japanese.n.02,country.n.02,0
is,be.v.01,O,0
famous,famous.a.01,famous.a.01,1
artist,artist.n.01,artist.n.01,1
borders,border.v.05,border_on.v.01,0
on,O,O,1
is,be.v.02,O,0
end,end.n.03,end.n.01,0
of,O,O,1
story,story.n.01,story.n.01,1
box,box.n.01,box.n.01,1
is,O,O,1
not,O,O,1
as,O,O,1
big,big.a.01,big.a.01,1
one,box.n.01,person.n.01,0
carpets,carpet.n.01,rug.n.01,1
are,O,O,1
especially,especially.r.01,especially.r.01,1
valuable,valuable.a.01,valuable.a.01,1
telephone,telephone.n.01,telephone.n.01,1
rang,ring.v.01,ring.v.01,1
repeatedly,O,repeatedly.r.01,0
drank,drink.v.01,drink.v.01,1
three,O,O,1
bottles,bottle.n.02,bottle.n.02,1
of,O,O,1
beer,beer.n.01,beer.n.01,1
think,think.v.01,think.v.01,1
is,O,O,1
honest,honest.a.01,honest.a.01,1
grew,grow.v.07,grow_up.v.01,0
roses,rose.n.01,rose.n.01,1
wind,wind.n.01,wind.n.01,1
is,O,O,1
blowing,blow.v.02,blow.v.02,1
needs,need.v.02,need.v.01,0
umbrella,umbrella.n.01,umbrella.n.01,1
television,television.n.03,television.n.03,1
is,O,O,1
not,O,O,1
working,work.v.04,work.v.02,0
is,be.v.01,O,0
island,island.n.01,island.n.01,1
Do,O,O,1
speak,speak.v.03,speak.v.03,1
have,O,O,1
drunk,drink.v.01,drunk.a.01,0
two,O,O,1
bottles,bottle.n.02,bottle.n.02,1
of,O,O,1
wine,wine.n.01,wine.n.01,1
'm,be.v.01,O,0
foreigner,foreigner.n.01,foreigner.n.01,1
stole,steal.v.01,steal.v.01,1
money,money.n.01,money.n.01,1
from,O,O,1
was,O,O,1
furious,furious.a.02,ferocious.s.01,1
'm,O,O,1
very,very.r.01,very.r.01,1
short,short.a.02,short.a.04,0
Where,location.n.01,location.n.01,1
did,O,O,1
see,see.v.01,see.v.01,1
boy,boy.n.01,boy.n.01,1
Let,O,O,1
develop,develop.v.01,develop.v.01,1
people,person.n.01,person.n.01,1
are,O,O,1
currently,O,O,1
employed,employ.v.02,employ.v.01,0
at,O,O,1
industrial~park,industrial_park.n.01,O,0
Chinese,country.n.02,country.n.02,1
leadership,leadership.n.02,leadership.n.01,0
has,O,O,1
called,call_on.v.01,call.v.01,0
on,O,O,1
German,country.n.02,country.n.02,1
business,business.n.02,business.n.01,0
to,O,O,1
interfere,interfere.v.01,interfere.v.01,1
with,O,O,1
government,government.n.01,government.n.01,1
's,O,O,1
policy,policy.n.01,policy.n.01,1
makes,make.v.06,make.v.24,0
refrigerators,refrigerator.n.01,refrigerator.n.01,1
year,time.n.08,year.n.01,0
did,O,O,1
sink,sink.v.04,sink.n.01,0
Where,location.n.01,location.n.01,1
is,be.v.03,O,0
How,O,O,1
many,O,O,1
time~zones,time_zone.n.01,O,0
are,be.v.03,O,0
there,O,O,1
in,O,O,1
world,world.n.04,world.n.04,1
is,be.v.02,O,0
longest,long.a.02,long.a.02,1
river,river.n.01,river.n.01,1
in,O,O,1
world,world.n.04,world.n.04,1
married,marry.v.01,marry.v.01,1
sister,sister.n.01,sister.n.01,1
How,O,O,1
long,long.a.02,long.a.02,1
is,O,O,1
blade,blade.n.04,blade.n.01,0
lies,lie.v.05,lie.v.01,0
is,O,O,1
Japanese,country.n.02,country.n.02,1
works,work.v.04,work.v.02,0
was,O,O,1
swimming,swim.v.01,swim.v.01,1
None,entity.n.01,entity.n.01,1
of,O,O,1
children,child.n.01,child.n.02,0
are,O,O,1
sitting,sit.v.01,sit.v.01,1
sharpened,sharpen.v.01,sharpen.v.01,1
pencil,pencil.n.01,pencil.n.01,1
with,O,O,1
knife,knife.n.01,knife.n.01,1
talked,talk.v.02,talk.v.01,0
Loosen,loosen.v.01,loosen.v.01,1
is,O,O,1
playing,play.v.01,play.v.01,1
poker,poker.n.02,poker.n.01,0
with,O,O,1
friends,friend.n.01,friend.n.01,1
There,O,O,1
are,be.v.03,O,0
lot,O,O,1
of,O,O,1
breweries,brewery.n.01,brewery.n.01,1
in,O,O,1
is,be.v.08,O,0
philosopher,philosopher.n.01,philosopher.n.01,1
n't,O,O,1
'll,O,O,1
meet,meet.v.02,meet.v.02,1
at,O,O,1
station,station.n.01,station.n.01,1
nine~o'clock,O,O,1
love,love.v.01,love.v.01,1
books,book.n.01,book.n.02,0
is,be.v.08,O,0
not,O,O,1
nurse,nurse.n.01,nurse.n.01,1
but,O,O,1
doctor,doctor.n.01,doctor.n.01,1
Ah,O,O,1
'll,O,O,1
drive,drive.v.01,drive.v.01,1
swam,swim.v.01,swim.v.01,1
across,O,O,1
river,river.n.01,river.n.01,1
looked,look.v.02,look.v.02,1
like,O,like.v.02,0
was,O,O,1
healthy,healthy.a.01,healthy.a.01,1
and,O,O,1
laughed,laugh.v.01,laugh.v.01,1
love,love.v.03,love.v.01,0
was,O,O,1
not,O,O,1
lonely,lonely.a.01,lonely.a.01,1
'm,O,O,1
careful,careful.a.01,careful.a.01,1
handed,hand.v.01,hand.v.01,1
cigarette,cigarette.n.01,cigarette.n.01,1
to,O,O,1
are,O,O,1
not,O,O,1
at~all,O,O,1
interested,interested.a.01,interested.a.01,1
escaped,escape.v.01,escape.v.01,1
author,author.n.01,author.n.01,1
suffers,suffer.v.02,suffer.v.02,1
from,O,O,1
writer's~block,writer's_block.n.01,O,0
from~time~to~time,from_time_to_time.r.01,from_time_to_time.r.01,1
secret,secret.n.01,secret.a.06,0
leaked,leak_out.v.01,leak.v.01,0
out,O,O,1
tripped,trip.v.01,stumble.v.02,1
on,O,O,1
something,entity.n.01,entity.n.01,1
was,O,O,1
dazzled,dazzle.v.02,dazzle.v.02,1
raises,raise.v.05,raise.v.01,0
Arabian,arabian.n.02,arabian.a.01,0
horses,horse.n.01,horse.n.01,1
owners,owner.n.01,owner.n.01,1
appointed,appoint.v.02,appoint.v.02,1
manager,manager.n.01,manager.n.01,1
's,O,O,1
survived,survive.v.01,survive.v.01,1
like,like.v.02,like.v.02,1
kind,entity.n.01,entity.n.01,1
of,O,O,1
apple,apple.n.01,apple.n.01,1
sucks,suck.v.04,suck.v.04,1
is,be.v.01,O,0
message,message.n.01,message.n.01,1
for,O,O,1
stopped,stop.v.02,stop.v.02,1
reading,read.v.01,read.v.01,1
car,car.n.01,car.n.01,1
bumped,bump.v.01,bump_into.v.01,0
tree,tree.n.01,tree.n.01,1
lives,live.v.01,live.v.01,1
in,O,O,1
bus~driver,bus_driver.n.01,O,0
was,O,O,1
drunk,drunk.a.01,drunk.a.01,1
sleeping,sleep_with.v.01,sleep.v.01,0
with,O,O,1
suitcase,suitcase.n.01,suitcase.n.01,1
was,be.v.02,O,0
n't,O,O,1
mine,O,O,1
poet,poet.n.01,poet.n.01,1
wrote,write.v.01,write.v.01,1
many,O,O,1
poems,poem.n.01,poem.n.01,1
Where,location.n.01,location.n.01,1
did,O,O,1
put,put.v.01,put.v.01,1
umbrella,umbrella.n.01,umbrella.n.01,1
Hundreds,O,hundred.n.01,0
of,O,O,1
people,person.n.01,person.n.01,1
were,O,O,1
killed,kill.v.01,kill.v.01,1
tiger~cub,tiger_cub.n.01,O,0
looked,look_like.v.01,look.v.02,0
like,O,like.v.02,0
large,large.a.01,large.a.01,1
kitten,kitten.n.01,kitten.n.01,1
joined,join.v.01,join.v.01,1
army,army.n.01,army.n.01,1
when,O,O,1
was,O,O,1
eighteen,O,O,1
consulted,consult.v.01,consult.v.01,1
about,O,O,1
problem,problem.n.01,problem.n.02,0
's,O,O,1
never,O,O,1
been,be.v.03,O,0
to,O,O,1
somebody,person.n.01,person.n.01,1
hear,hear.v.01,hear.v.01,1
something,entity.n.01,entity.n.01,1
comment,comment.n.01,remark.n.01,1
is,O,O,1
crying,cry.v.02,cry.v.02,1
too,O,O,1
printed,print.v.03,print.v.01,0
out,O,O,1
page,page.n.01,page.n.01,1
'm,O,O,1
fed,fed_up.a.01,fed_up.a.01,1
up,O,O,1
with,O,O,1
winter,winter.n.01,winter.n.01,1
want,want.v.01,want.v.01,1
spring,spring.n.01,jump.v.01,0
right,O,O,1
now,O,O,1
marvelous,marvelous.a.01,fantastic.s.02,1
family,family.n.01,family.n.04,0
examples,example.n.01,example.n.01,1
are,be.v.02,O,0
's,example.n.01,O,0
wrote,write_down.v.01,write.v.01,0
down,O,O,1
something,entity.n.01,entity.n.01,1
in,O,O,1
notebook,notebook.n.01,notebook.n.02,0
'm,be.v.03,O,0
at,O,O,1
restaurant,restaurant.n.01,restaurant.n.01,1
dress,dress.n.01,dress.n.01,1
dug,dig.v.02,dig.v.02,1
hole,hole.n.02,hole.n.01,0
in,O,O,1
backyard,backyard.n.01,backyard.n.01,1
street,street.n.01,street.n.01,1
is,O,O,1
empty,empty.a.01,empty.a.01,1
barred,bar.v.02,bar.v.01,0
door,door.n.01,door.n.01,1
and,O,O,1
locked,lock.v.01,lock.v.01,1
can,O,O,1
come,come.v.02,come.v.02,1
at,O,O,1
three,O,O,1
mere,O,mere.s.01,0
spectators,spectator.n.01,spectator.n.01,1
watched,watch.v.03,watch.v.03,1
game,game.n.02,game.n.01,0
father,father.n.01,father.n.01,1
is,O,O,1
like,like.a.01,like.v.02,0
friend,friend.n.01,friend.n.01,1
to,O,O,1
father,father.n.01,father.n.01,1
fixed,fix.v.01,fix.v.01,1
broken,broken.a.01,broken.a.01,1
chair,chair.n.01,chair.n.01,1
leave,leave.v.01,leave.v.01,1
tomorrow,O,O,1
was,O,O,1
meeting,meet.v.02,meeting.n.01,0
at,O,O,1
six,O,O,1
're,O,O,1
wounded,wound.v.01,wound.v.01,1
's,O,O,1
as,O,O,1
pretty,pretty.a.01,pretty.a.01,1
sister,sister.n.01,sister.n.01,1
was,O,O,1
also,O,O,1
kind,kind.a.01,entity.n.01,0
to,O,O,1
animals,animal.n.01,animal.n.01,1
are,be.v.02,O,0
sister,sister.n.01,sister.n.01,1
's,O,O,1
magazines,magazine.n.01,magazine.n.02,0
is,be.v.02,O,0
acquaintance,acquaintance.n.03,acquaintance.n.03,1
of,O,O,1
hers,female.n.02,female.n.02,1
Wait,wait.v.01,delay.n.01,0
Is,O,O,1
tapwater,tap_water.n.01,O,0
drinkable,drinkable.a.01,drinkable.a.01,1
in,O,O,1
remember,remember.v.01,remember.v.01,1
'm,O,O,1
tired,tired_of.a.01,tired.a.01,0
of,O,O,1
backgammon,backgammon.n.01,backgammon.n.01,1
is,O,O,1
liked,like.v.03,like.v.03,1
by,O,O,1
everyone,person.n.01,person.n.01,1
ran,run_out.v.06,run_away.v.01,0
out,O,O,1
of,O,O,1
money,money.n.01,money.n.01,1
's,be.v.02,O,0
favorite,favorite.a.02,favorite.a.02,1
painter,painter.n.01,painter.n.01,1
notice,notice.v.02,notice.v.01,0
something,entity.n.01,entity.n.01,1
suspicious,suspicious.a.01,leery.s.01,1
have,O,O,1
to,O,O,1
button,button.v.02,button.n.02,0
jacket,jacket.n.01,jacket.n.01,1
is,O,O,1
awesome,awesome.a.01,amazing.s.02,1
lot,O,O,1
of,O,O,1
students,student.n.01,student.n.01,1
around,O,O,1
world,world.n.04,world.n.04,1
are,O,O,1
studying,study.v.04,study.v.05,0
voyage,voyage.n.01,voyage.n.01,1
lasted,last.v.01,last.v.01,1
months,month.n.02,month.n.02,1
made,make.v.06,make.v.06,1
chair,chair.n.01,chair.n.01,1
've,O,O,1
suddenly,suddenly.r.01,suddenly.r.01,1
started,start.v.01,start.v.02,0
to,O,O,1
gain,gain.v.09,derive.v.02,0
weight,weight.n.01,weight.n.01,1
Many,O,O,1
people,person.n.01,person.n.01,1
were,O,O,1
arrested,arrest.v.01,arrest.v.01,1
took,take.v.18,take.v.02,0
morning~after~pill,morning-after_pill.n.01,O,0
How,O,O,1
much,O,O,1
is,be.v.13,O,0
camera,camera.n.01,camera.n.01,1
Can,O,O,1
give,give.v.03,give.v.03,1
kilo,kilo.n.01,kilogram.n.01,1
of,O,O,1
plums,plum.n.02,plum.n.01,0
died,die.v.01,die.v.01,1
in,O,O,1
Something,entity.n.01,entity.n.01,1
fishy,fishy.a.02,O,0
is,O,O,1
going,go_on.v.02,go.v.01,0
on,O,O,1
will,O,O,1
be,O,O,1
jealous,jealous.a.01,jealous.a.01,1
received,receive.v.01,receive.v.01,1
telegram,telegram.n.01,telegram.n.01,1
from,O,O,1
do,O,O,1
n't,O,O,1
know,know.v.01,know.v.01,1
how,manner.n.01,manner.n.01,1
did,do.v.02,O,0
's,O,O,1
cellphone,cellphone.n.01,cellphone.n.01,1
rang,ring.v.01,ring.v.01,1
and,O,O,1
answered,answer.v.02,answer.v.02,1
'm,O,O,1
not,O,O,1
scared,scared.a.01,scared.a.01,1
of,O,O,1
anymore,O,O,1
stopped,stop.v.01,stop.v.02,0
debts,debt.n.02,debt.n.01,0
amount,amount.v.02,amount.v.02,1
to,O,O,1
Three,O,O,1
suspects,suspect.n.01,suspect.n.01,1
have,O,O,1
been,O,O,1
arrested,arrest.v.01,arrest.v.01,1
bugs,bug.n.02,bug.v.01,0
were,O,O,1
fixed,fix.v.01,fix.v.01,1
There,O,O,1
are,be.v.03,O,0
flying,fly.v.01,fly.v.01,1
birds,bird.n.01,bird.n.01,1
in,O,O,1
sky,O,sky.n.01,0
am,O,O,1
baffled,baffled.a.01,baffled.a.01,1
's,O,O,1
obscene,obscene.a.01,O,0
is,O,O,1
smashed,smashed.a.01,smash.v.02,0
'm,be.v.02,O,0
not,O,O,1
little~sister,little_sister.n.01,little_sister.n.01,1
'm,O,O,1
still,O,O,1
little,O,little.a.03,0
hungry,hungry.a.01,hungry.a.01,1
is,be.v.01,O,0
kind,entity.n.01,entity.n.01,1
of,O,O,1
watermelon,watermelon.n.02,watermelon.n.01,0
ball,ball.n.01,ball.n.01,1
hit,hit.v.02,hit.v.03,0
crossbar,crossbar.n.02,crossbar.n.01,0
is,be.v.02,O,0
first~name,first_name.n.01,first_name.n.01,1
Let,O,O,1
's,O,O,1
climb,climb.v.01,climb.v.01,1
to,O,O,1
top,top.n.03,top.n.02,0
of,O,O,1
mountain,mountain.n.01,mountain.n.01,1
parents,parent.n.01,parent.n.01,1
love,love.v.01,love.v.01,1
sun,sun.n.01,sun.n.01,1
is,O,O,1
shining,shine.v.02,shine.v.02,1
in,O,O,1
face,face.n.01,face.n.01,1
am,O,O,1
peeling,peel.v.01,peel.v.01,1
celery,celery.n.02,celery.n.01,0
and,O,O,1
potatoes,potato.n.01,potato.n.01,1
must,O,O,1
be,O,O,1
very,very.r.01,very.r.01,1
proud,proud.a.01,proud.a.01,1
When,O,O,1
