Token,Labels gold,Labels baseline,Matches
take,take.v.02,take_place.v.01,0
approximately,O,O,1
five,O,O,1
hours,hour.n.01,hour.n.01,1
jotted,jot_down.v.01,jot.v.01,0
down,O,O,1
something,entity.n.01,entity.n.01,1
in,O,O,1
notebook,notebook.n.01,notebook.n.02,0
was,O,O,1
eating,eat.v.01,eat.v.01,1
sandwich,sandwich.n.01,sandwich.n.01,1
Shag~rugs,shag_rug.n.01,O,0
were,O,O,1
popular,popular.a.01,popular.a.01,1
in,O,O,1
is,O,O,1
out,out.r.01,O,0
now,O,O,1
anal,anal.a.01,anal.a.01,1
fissures,fissure.n.01,crevice.n.01,0
curable,curable.a.01,curable.a.01,1
is,O,O,1
going,go.v.01,go.v.01,1
to,O,O,1
concert,concert.n.01,concert.n.01,1
'd,O,O,1
like,like.v.05,like.v.02,0
two,O,O,1
kilos,kilo.n.01,kilo.n.01,1
of,O,O,1
apples,apple.n.01,apple.n.01,1
All~at~once,all_at_once.r.02,O,0
ship,ship.n.01,ship.n.01,1
left,leave.v.01,leave.v.01,1
pier,pier.n.01,pier.n.01,1
book,book.n.02,book.n.02,1
about,O,O,1
dancing,dance.n.01,dance.v.02,0
is,O,O,1
lying,lie.v.01,lie.v.05,0
on,O,O,1
desk,desk.n.01,desk.n.01,1
apologized,apologize.v.01,apologize.v.01,1
to,O,O,1
employee,employee.n.01,employee.n.01,1
name,name.n.01,name.n.01,1
is,O,O,1
very,O,very.r.01,0
rare,rare.a.01,rare.a.01,1
in,O,O,1
country,country.n.02,country.n.02,1
stepped,step.v.01,step.v.01,1
into,O,O,1
lion,lion.n.01,lion.n.01,1
's,O,O,1
den,den.n.01,den.n.04,0
should,O,O,1
drink,drink.v.01,drink.v.01,1
ounces,ounce.n.01,ounce.n.01,1
of,O,O,1
fluids,fluid.n.01,fluid.n.01,1
day,O,day.n.01,0
cleaned,clean_out.v.03,clean.v.01,0
out,O,O,1
bank~accounts,bank_account.n.01,O,0
and,O,O,1
disappeared,disappear.v.01,disappear.v.01,1
has,O,O,1
brought,bring_up.v.02,bring.v.01,0
up,O,O,1
five,O,O,1
children,child.n.02,child.n.02,1
gave,give.v.03,give.v.03,1
in,O,O,1
brown,brown.a.01,brown.a.01,1
paper~bag,paper_bag.n.01,O,0
am,O,O,1
dyeing,dye.v.01,dye.v.01,1
hair,hair.n.01,hair.n.01,1
brown,brown.a.01,brown.a.01,1
How,O,O,1
's,O,O,1
tries,try.v.01,try.v.01,1
called,call.v.03,call.v.01,0
has,have.v.01,O,0
son,son.n.01,son.n.01,1
adores,adore.v.01,adore.v.01,1
cats,cat.n.01,cat.n.01,1
begged,beg.v.01,beg.v.01,1
to,O,O,1
stay,stay.v.03,stay.v.01,0
makes,make.v.02,make.v.24,0
kind~of,kind_of.r.01,kind_of.r.01,1
happy,happy.a.01,happy.a.01,1
learn,learn.v.01,learn.v.01,1
used,O,O,1
to,O,O,1
be,be.v.08,O,0
cop,cop.n.01,bull.n.05,0
respects,respect.v.01,respect.v.01,1
opinion,opinion.n.01,opinion.n.01,1
was,O,O,1
born,bear.v.02,bear.v.02,1
in,O,O,1
crowd,crowd.n.01,crowd.n.01,1
rushed,rush.v.01,rush.v.01,1
to,O,O,1
exit,exit.n.01,exit.n.01,1
octopus,octopus.n.02,octopus.n.01,0
is,be.v.03,O,0
in,O,O,1
sea,sea.n.01,sea.n.01,1
train,train.n.01,train.n.01,1
is,O,O,1
going,go.v.01,go.v.01,1
to,O,O,1
government,government.n.01,government.n.01,1
appointed,appoint.v.02,appoint.v.02,1
ambassador,ambassador.n.01,ambassador.n.01,1
to,O,O,1
man,man.n.01,man.n.01,1
is,O,O,1
resting,rest.v.01,rest.v.01,1
on,O,O,1
chair,chair.n.01,chair.n.01,1
and,O,O,1
rubbing,rub.v.01,rub.v.01,1
eyes,eye.n.01,eye.n.01,1
Someone,person.n.01,person.n.01,1
is,O,O,1
writing,write.v.02,write.v.01,0
Two,O,O,1
groups,group.n.01,group.n.01,1
of,O,O,1
people,person.n.01,person.n.01,1
are,O,O,1
playing,play.v.01,play.v.01,1
football,football.n.01,football.n.01,1
ring,ring.n.08,ring.n.08,1
is,O,O,1
does,O,O,1
not,O,O,1
want,want.v.01,want.v.01,1
kind,entity.n.01,entity.n.01,1
of,O,O,1
flowers,flower.n.01,flower.n.01,1
is,O,O,1
kind~of,kind_of.r.01,kind_of.r.01,1
interesting,interesting.a.01,interesting.a.01,1
is,O,O,1
smoother,smooth.a.01,smooth.a.01,1
than,O,O,1
billiard~ball,billiard_ball.n.01,O,0
's,O,O,1
government,government.n.01,government.n.01,1
and,O,O,1
non-profit,nonprofit.a.01,O,0
are,O,O,1
launching,launch.v.01,establish.v.01,0
new,new.a.01,new.a.01,1
appeal,appeal.n.01,entreaty.n.01,0
to,O,O,1
save,save.v.01,salvage.v.01,0
critically,critically.r.01,critically.r.01,1
endangered,endangered.a.01,endanger.v.01,0
one-horned~rhino,indian_rhinoceros.n.01,O,0
reports,report.v.01,report.v.01,1
two,O,O,1
portraits,portrait.n.02,portrayal.n.01,0
and,O,O,1
lithography,lithography.n.02,lithography.n.01,0
by,O,O,1
were,O,O,1
recovered,recover.v.01,recover.v.01,1
using,use.v.01,use.v.01,1
database,database.n.01,database.n.01,1
summit,summit.n.02,acme.n.01,0
of,O,O,1
mountain,mountain.n.01,mountain.n.01,1
is,O,O,1
covered,cover.v.01,cover.v.02,0
with,O,O,1
snow,snow.n.02,snow.n.02,1
book,book.n.01,book.n.02,0
is,O,O,1
written,write.v.01,write.v.01,1
in,O,O,1
of,O,O,1
talk,talk.v.03,talk.v.01,0
in,O,O,1
read,read.v.01,read.v.01,1
comic~books,comic_book.n.01,comic_book.n.01,1
ran,run_out.v.01,run_away.v.01,0
out,O,O,1
of,O,O,1
food,food.n.02,food.n.02,1
lights,light.n.02,light_up.v.04,0
went,go_out.v.04,go.v.01,0
out,O,O,1
hesitated,hesitate.v.02,hesitate.v.01,0
for,O,O,1
moment,moment.n.02,O,0
was,O,O,1
feeling,feel.v.03,feel.v.03,1
kind~of,kind_of.r.01,kind_of.r.01,1
tired,tired.a.01,tired.a.01,1
is,O,O,1
good,good.a.07,good.a.01,0
boy,boy.n.01,boy.n.01,1
and,O,O,1
very,very.r.01,very.r.01,1
strong,strong.a.01,strong.a.01,1
There,O,O,1
was,be.v.03,O,0
abandoned,abandoned.a.01,abandon.v.05,0
car,car.n.01,car.n.01,1
by,O,O,1
river,river.n.01,river.n.01,1
Where,location.n.01,location.n.01,1
does,O,O,1
live,live.v.01,live.v.01,1
name,name.n.01,name.n.01,1
's,be.v.02,O,0
not,O,O,1
girl,O,girl.n.01,0
'm,be.v.08,O,0
professional,professional.a.01,professional.a.01,1
photographer,photographer.n.01,photographer.n.01,1
's,O,O,1
confusing,confusing.a.01,confuse.v.01,0
's,be.v.03,O,0
under,O,O,1
table,table.n.02,table.n.02,1
never,O,O,1
touched,touch.v.01,touch.v.01,1
have,O,O,1
never,O,O,1
translated,translate.v.01,translate.v.01,1
book,book.n.01,book.n.02,0
're,O,O,1
afraid,afraid.a.01,afraid.a.01,1
of,O,O,1
is,be.v.02,O,0
's,O,O,1
ex,O,O,1
boyfriend,boyfriend.n.01,boyfriend.n.01,1
man,man.n.01,man.n.01,1
is,be.v.02,O,0
jewels,jewel.n.01,jewel.n.01,1
are,be.v.02,O,0
's,O,O,1
took,take_off.v.06,take.v.02,0
off,O,O,1
old,old.a.02,old.a.01,0
shoes,shoe.n.01,shoe.n.01,1
and,O,O,1
put,put_on.v.01,put.v.01,0
on,O,O,1
new,new.a.01,new.a.01,1
ones,shoe.n.01,ring.n.08,0
There,O,O,1
are,be.v.03,O,0
almost,O,O,1
seven~billion,O,O,1
people,person.n.01,person.n.01,1
in,O,O,1
world,world.n.04,world.n.04,1
debts,debt.n.02,debt.n.01,0
amounted,amount.v.02,amount.v.02,1
to,O,O,1
thousand,O,O,1
dollars,dollar.n.01,dollar.n.01,1
took,take_off.v.06,take.v.02,0
off,O,O,1
bullet-proof,bulletproof.a.02,O,0
vest,vest.n.01,vest.n.01,1
has,O,O,1
started,start.v.01,start.v.02,0
to,O,O,1
learn,learn.v.01,learn.v.01,1
If,O,O,1
is,O,O,1
proficient,proficient.a.02,proficient.a.01,0
in,O,O,1
'll,O,O,1
employ,employ.v.02,use.v.01,0
How,O,O,1
many,O,O,1
chromosomes,chromosome.n.01,chromosome.n.01,1
does,O,O,1
human~being,human_being.n.01,O,0
have,have.v.02,O,0
eyes,eye.n.01,eye.n.01,1
are,O,O,1
like,like.a.01,like.v.02,0
of,O,O,1
leopard,leopard.n.02,leopard.n.01,0
paid,pay.v.01,pay.v.01,1
by,O,O,1
credit~card,credit_card.n.01,credit_card.n.01,1
school,school.n.02,school.n.02,1
looks,look_like.v.01,look_like.v.01,1
like,O,like.v.02,0
prison,prison.n.01,prison.n.01,1
There,O,O,1
are,be.v.03,O,0
students,student.n.01,student.n.01,1
in,O,O,1
schoolyard,schoolyard.n.01,schoolyard.n.01,1
actress,actress.n.01,actress.n.01,1
fainted,faint.v.01,faint.v.01,1
right,O,O,1
in,O,O,1
middle,middle.n.04,middle.n.01,0
of,O,O,1
play,play.n.02,play.v.01,0
asked,ask.v.02,ask.v.01,0
for,O,O,1
money,money.n.01,money.n.01,1
and,O,O,1
walked,walk.v.01,walk.v.01,1
down,O,O,1
busy,busy.a.04,busy.a.01,0
sidewalk,sidewalk.n.01,sidewalk.n.01,1
cut,cut.n.05,cut.v.01,0
looks,look.v.02,look_like.v.01,0
infected,infected.a.01,infect.v.04,0
boy,boy.n.01,boy.n.01,1
is,O,O,1
playing,play.v.05,play.v.01,0
with,O,O,1
toy,toy.n.01,toy.n.01,1
soldiers,soldier.n.01,soldier.n.01,1
has,O,O,1
been,O,O,1
snowing,snow.v.01,snow.v.01,1
for,O,O,1
two,O,O,1
days,day.n.01,day.n.01,1
box,box.n.01,box.n.01,1
is,O,O,1
heavy,heavy.a.01,heavy.a.01,1
was,O,O,1
like,like.a.01,like.v.02,0
father,father.n.01,father.n.01,1
to,O,O,1
am,O,O,1
scaring,scare_away.v.01,scare.v.01,0
sparrows,sparrow.n.01,sparrow.n.01,1
away,O,O,1
was,O,O,1
three,O,O,1
in,O,O,1
morning,morning.n.01,morning.n.01,1
is,O,O,1
bit,O,O,1
crazy,crazy.a.01,crazy.a.05,0
note,note.n.01,note.n.01,1
is,O,O,1
jotted,jot.v.01,jot.v.01,1
directly,directly.r.02,directly.r.01,0
on,O,O,1
envelope,envelope.n.01,envelope.n.01,1
swam,swim.v.01,swim.v.01,1
quit,quit.v.01,quit.v.01,1
smoking,smoke.v.01,smoke.v.01,1
two,O,O,1
years,year.n.01,year.n.01,1
ago,O,O,1
despises,despise.v.01,despise.v.01,1
lies,lie.n.01,lie.v.01,0
Something,entity.n.01,entity.n.01,1
strange,strange.a.01,strange.a.01,1
is,O,O,1
happening,happen.v.01,happen.v.01,1
is,O,O,1
shy,shy.a.03,shy.a.01,0
of,O,O,1
strangers,stranger.n.01,stranger.n.01,1
whispered,whisper.v.01,whisper.v.01,1
something,entity.n.01,entity.n.01,1
in,O,O,1
's,O,O,1
ear,ear.n.01,ear.n.01,1
directed,direct.v.09,direct.v.03,0
to,O,O,1
theater,theater.n.01,theater.n.01,1
arrived,arrive.v.01,arrive.v.01,1
at,O,O,1
work,work.n.06,work.v.02,0
tourists,tourist.n.01,tourist.n.01,1
were,O,O,1
ripped,rip_off.v.01,rip_up.v.01,0
off,O,O,1
at,O,O,1
nightclub,nightclub.n.01,cabaret.n.01,0
tsunami,tsunami.n.01,tsunami.n.01,1
alert,alert.n.01,alert.a.01,0
was,O,O,1
cancelled,cancel.v.01,cancel.v.01,1
was,O,O,1
turned,turn_down.v.02,turn.v.03,0
down,O,O,1
's,be.v.08,O,0
graphic~designer,graphic_designer.n.01,O,0
bought,buy.v.01,buy.v.01,1
at,O,O,1
butcher,butcher.n.01,butcher.n.01,1
's,place.n.02,O,0
helps,help.v.01,help.v.01,1
was,O,O,1
sick,sick.a.04,sick.a.01,0
of,O,O,1
noise,noise.n.02,noise.n.01,0
guards,guard.n.01,guard.n.01,1
found,find.v.02,find.v.01,0
hacksaw,hacksaw.n.01,hacksaw.n.01,1
blade,blade.n.09,blade.n.01,0
in,O,O,1
prisoner,prisoner.n.01,prisoner.n.01,1
's,O,O,1
pocket,pocket.n.01,pocket.n.01,1
policeman,policeman.n.01,policeman.n.01,1
is,O,O,1
on,on.a.01,O,0
duty,duty.n.02,duty.n.02,1
left,leave.v.10,leave.v.01,0
son,son.n.01,son.n.01,1
lot,O,O,1
of,O,O,1
money,money.n.01,money.n.01,1
's,O,O,1
much,O,O,1
bigger,big.a.01,big.a.01,1
than,O,O,1
'm,O,O,1
frantic,frantic.a.01,frantic.s.01,0
heard,hear.v.01,hear.v.01,1
phone,phone.n.01,phone.n.01,1
answered,answer.v.02,answer.v.02,1
may,O,O,1
be,O,O,1
jogging,jog.v.03,jog.v.03,1
around,O,O,1
park,park.n.02,park.n.02,1
was,O,O,1
born,bear.v.02,bear.v.02,1
in,O,O,1
eighties,O,O,1
pretty,pretty.a.01,pretty.a.01,1
flower,flower.n.01,flower.n.01,1
forgot,forget.v.04,forget.v.04,1
mobile~phone,mobile_phone.n.01,mobile_phone.n.01,1
Now,O,O,1
're,O,O,1
flying,fly.v.01,fly.v.01,1
over,O,O,1
is,O,O,1
bad,bad.a.07,bad.a.07,1
at,O,O,1
sports,sport.n.01,sport.n.01,1
is,O,O,1
knitting,knit.v.01,knitting.n.02,0
scarf,scarf.n.01,scarf.n.01,1
has,have.v.01,O,0
daughter,daughter.n.01,daughter.n.01,1
will,O,O,1
be,O,O,1
arriving,arrive.v.01,arrive.v.01,1
by,O,O,1
train,train.n.01,train.n.01,1
at,O,O,1
eleven,O,O,1
beautiful,beautiful.a.01,beautiful.a.01,1
sunset,sunset.n.03,sunset.n.01,0
'm,O,O,1
always,O,O,1
thirsty,thirsty.a.02,thirsty.a.02,1
stopped,stop.v.02,stop.v.02,1
studying,study.v.02,study.v.05,0
left,leave.v.08,leave.v.01,0
university,university.n.03,university.n.02,0
without,O,O,1
degree,degree.n.03,degree.n.01,0
said,say.v.01,say.v.01,1
name,name.n.01,name.n.01,1
was,be.v.02,O,0
did,O,O,1
n't,O,O,1
baby,baby.n.01,baby.n.01,1
is,O,O,1
weeks,week.n.01,week.n.01,1
old,old.a.01,old.a.01,1
mother,mother.n.01,mother.n.01,1
began,begin.v.01,begin.v.01,1
to,O,O,1
sing,sing.v.02,sing.v.01,0
married,marry.v.02,marry.v.01,0
daughter,daughter.n.01,daughter.n.01,1
to,O,O,1
lawyer,lawyer.n.01,lawyer.n.01,1
lent,lend.v.02,lend.v.02,1
book,book.n.02,book.n.02,1
about,O,O,1
rain,rain.n.01,rain.n.01,1
lasted,last.v.01,last.v.01,1
three,O,O,1
days,day.n.01,day.n.01,1
'm,O,O,1
busy,busy.a.01,busy.a.01,1
right,O,O,1
now,O,O,1
Despite,O,O,1
riches,riches.n.01,wealth.n.03,0
's,O,O,1
not,O,O,1
contented,content.a.01,content.v.01,0
How,O,O,1
many,O,O,1
subscribers,subscriber.n.02,subscriber.n.01,0
does,O,O,1
magazine,magazine.n.01,magazine.n.02,0
have,have.v.02,O,0
peeled,peel.v.01,skin.v.04,0
apple,apple.n.01,apple.n.01,1
fool,fool.n.01,fool.n.01,1
've,O,O,1
been,be.v.01,O,0
happy,happy.a.02,happy.a.01,0
surprise,surprise.n.02,surprise.v.01,0
hugged,hug.v.01,hug.v.01,1
Is,O,O,1
apple,apple.n.01,apple.n.01,1
red,red.a.01,red.a.01,1
uncle,uncle.n.01,uncle.n.01,1
is,O,O,1
rich,rich.a.01,rich.a.01,1
took,take.v.02,take.v.02,1
couple,couple.n.03,couple.n.01,0
of,O,O,1
hours,hour.n.01,hour.n.01,1
to,O,O,1
solve,solve.v.01,solve.v.01,1
problem,problem.n.02,problem.n.02,1
think,think.v.01,think.v.01,1
're,O,O,1
jealous,jealous.a.01,jealous.a.01,1
old,old.a.01,old.a.01,1
cat,cat.n.01,cat.n.01,1
is,O,O,1
still,O,O,1
alive,alive.a.01,alive.a.01,1
'm,O,O,1
convinced,convinced.a.01,convinced.a.01,1
is,O,O,1
lying,lie.v.05,lie.v.05,1
seeds,seed.n.01,seed.n.01,1
have,O,O,1
germinated,germinate.v.01,shoot.v.19,0
watched,watch.v.03,watch.v.03,1
Swedish,country.n.02,country.n.02,1
movie,movie.n.01,movie.n.01,1
dish,dish.n.02,dish.n.01,0
is,O,O,1
more,O,O,1
delicious,delicious.a.02,delicious.a.02,1
than,O,O,1
one,dish.n.02,person.n.01,0
must,O,O,1
destroy,destroy.v.01,destroy.v.01,1
evidence,evidence.n.02,evidence.n.03,0
'd,O,O,1
like,like.v.05,like.v.02,0
piña~colada,pina_colada.n.01,O,0
wanted,want.v.01,want.v.01,1
to,O,O,1
go,go.v.01,go.v.01,1
was,O,O,1
young,young.a.01,young.a.01,1
and,O,O,1
innocent,innocent.a.01,innocent.a.01,1
owns,own.v.01,own.v.01,1
car,car.n.01,car.n.01,1
dealership,dealership.n.01,franchise.n.02,0
lives,live.v.01,live.v.01,1
in,O,O,1
Is,be.v.03,O,0
there,O,O,1
washing~machine,washing_machine.n.01,washing_machine.n.01,1
in,O,O,1
house,house.n.01,house.n.01,1
ordered,order.v.02,order.v.02,1
steaks,steak.n.01,steak.n.01,1
Where,location.n.01,location.n.01,1
did,O,O,1
take,take_off.v.02,take_place.v.01,0
earrings,earring.n.01,earring.n.01,1
off,O,O,1
is,O,O,1
having,have.v.16,have.v.06,0
heart~attack,heart_attack.n.01,heart_attack.n.01,1
pointed,point.v.03,point.v.01,0
gun,gun.n.01,gun.n.01,1
at,O,O,1
is,O,O,1
kind,kind.a.01,entity.n.01,0
to,O,O,1
died,die.v.01,die.v.01,1
from,O,O,1
turbeculosis,tuberculosis.n.01,O,0
was,O,O,1
too,O,O,1
tired,tired.a.01,tired.a.01,1
to,O,O,1
speak,speak.v.01,speak.v.03,0
have,O,O,1
to,O,O,1
print,print.v.03,print.v.01,0
pages,page.n.01,page.n.01,1
have,have.v.09,O,0
plenty,O,O,1
of,O,O,1
time,time.n.03,time.n.02,0
hair,hair.n.01,hair.n.01,1
is,O,O,1
out~of~fashion,unfashionable.a.01,unfashionable.a.01,1
now,O,O,1
passport,passport.n.02,passport.n.02,1
was,O,O,1
stolen,steal.v.01,steal.v.01,1
fastened,fasten.v.01,fasten.v.01,1
seat~belt,seat_belt.n.01,seat_belt.n.01,1
peasants,peasant.n.01,peasant.n.01,1
were,O,O,1
planting,plant.v.01,plant.v.01,1
rice,rice.n.02,rice.n.01,0
'm,O,O,1
going,O,go.v.01,0
to,O,O,1
kill,kill.v.01,kill.v.01,1
has,have.v.01,O,0
three,O,O,1
sons,son.n.01,son.n.01,1
see,see.v.08,see.v.01,0
from~time~to~time,from_time_to_time.r.01,from_time_to_time.r.01,1
boy,boy.n.01,boy.n.01,1
knocked,knock_over.v.01,knock.v.02,0
glass,glass.n.02,glass.n.02,1
over,O,O,1
nodded,nod.v.01,nod.v.02,0
hesitantly,hesitantly.r.01,hesitantly.r.01,1
also,O,O,1
lost,lose.v.05,lose.v.02,0
cell~phone,cellphone.n.01,cellphone.n.01,1
's,O,O,1
going,go.v.01,go.v.01,1
to,O,O,1
Can,O,O,1
use,use.v.01,use.v.01,1
dictionary,dictionary.n.01,dictionary.n.01,1
had,have_on.v.01,O,0
hat,hat.n.01,hat.n.01,1
on,O,O,1
are,O,O,1
certainly,certainly.r.01,surely.r.01,0
homesick,homesick.a.01,homesick.a.01,1
bought,buy.v.01,buy.v.01,1
newspaper,newspaper.n.01,newspaper.n.03,0
's,O,O,1
not,O,O,1
very,very.r.01,very.r.01,1
handsome,handsome.a.01,handsome.a.01,1
have,have.v.04,O,0
plastic,plastic.n.01,plastic.n.01,1
tumbler,tumbler.n.02,tumbler.n.01,0
dropped,drop_off.v.03,drop.v.01,0
off,O,O,1
at,O,O,1
wonderful,wonderful.a.01,wonderful.a.01,1
sight,sight.n.01,sight.n.01,1
'm,O,O,1
alone,alone.a.02,entirely.r.02,0
is,O,O,1
very,very.r.01,very.r.01,1
good,good.a.01,good.a.01,1
at,O,O,1
playing,play.v.07,play.v.01,0
violin,violin.n.01,violin.n.01,1
is,O,O,1
aged,aged.a.03,aged.a.03,1
seventeen,O,O,1
has,have.v.12,O,0
insomnia,insomnia.n.01,insomnia.n.01,1
was,O,O,1
never,O,O,1
happy,happy.a.01,happy.a.01,1
one,person.n.01,person.n.01,1
did,do.v.02,O,0
was,be.v.02,O,0
was,O,O,1
belligerent,belligerent.a.01,combatant.n.01,0
There,O,O,1
was,be.v.03,O,0
black,black.a.01,black.a.01,1
jacket,jacket.n.02,jacket.n.01,0
on,O,O,1
book,book.n.02,book.n.02,1
classroom,classroom.n.01,classroom.n.01,1
can,O,O,1
accommodate,accommodate.v.04,accommodate.v.04,1
only,O,O,1
thirty,O,O,1
students,student.n.01,student.n.01,1
're,O,O,1
beautiful,beautiful.a.01,beautiful.a.01,1
Everybody,person.n.01,person.n.01,1
makes,make.v.24,make.v.24,1
mistakes,mistake.n.01,mistake.n.01,1
sheets,sheet.n.02,sheet.n.01,0
piled,pile_up.v.01,pile_up.v.01,1
up,O,O,1
on,O,O,1
desk,desk.n.01,desk.n.01,1
dad,dad.n.01,dad.n.01,1
drops,drop_in.v.01,drop.n.01,0
in,O,O,1
on,O,O,1
from~time~to~time,from_time_to_time.r.01,from_time_to_time.r.01,1
billion,O,billion.n.01,0
adults,adult.n.01,adult.n.01,1
are,O,O,1
illiterate,illiterate.a.01,illiterate.a.01,1
woman,woman.n.01,woman.n.01,1
is,O,O,1
slicing,slice.v.03,slice.v.03,1
eggplant,eggplant.n.01,eggplant.n.01,1
General~elections,general_election.n.01,O,0
were,O,O,1
held,hold.v.03,hold.v.03,1
in,O,O,1
on,O,O,1
of,O,O,1
was,O,O,1
elected,elect.v.01,elect.v.01,1
president,president.n.03,president.n.01,0
whilst,O,O,1
and,O,O,1
emerged,emerge.v.05,emerge.v.01,0
as,O,O,1
largest,large.a.01,large.a.01,1
parties,party.n.01,party.n.04,0
apples,apple.n.01,apple.n.01,1
are,O,O,1
n't,O,O,1
as,O,O,1
good,good.a.01,good.a.01,1
was,O,O,1
killed,kill.v.01,kill.v.01,1
in,O,O,1
has,O,O,1
violated,violate.v.02,violate.v.01,0
state,state.n.03,state.n.01,0
regulations,regulation.n.01,regulation.n.01,1
died,die.v.01,die.v.01,1
in,O,O,1
Several,O,O,1
new,new.a.01,new.a.01,1
political~parties,political_party.n.01,O,0
emerged,emerge.v.02,emerge.v.01,0
landings,landing.n.04,landing.n.04,1
took,take_place.v.01,take.v.02,0
place,O,O,1
in,O,O,1
is,be.v.01,O,0
Norwegian,country.n.02,country.n.02,1
newspaper,newspaper.n.02,newspaper.n.03,0
dreamt,dream.v.02,dream.v.02,1
about,O,O,1
'm,O,O,1
broke,broke.a.01,break_out.v.01,0
is,be.v.01,O,0
beautiful,beautiful.a.01,beautiful.a.01,1
country,country.n.02,country.n.02,1
was,O,O,1
not,O,O,1
always,O,O,1
interested,interested.a.01,interested.a.01,1
in,O,O,1
Japanese,country.n.02,country.n.02,1
festivals,festival.n.02,festival.n.01,0
'm,O,O,1
afraid,afraid.a.02,afraid.a.01,0
line,line.n.15,line.n.09,0
is,O,O,1
busy,busy.a.05,busy.a.01,0
was,O,O,1
born,bear.v.02,bear.v.02,1
in,O,O,1
do,O,O,1
n't,O,O,1
remember,remember.v.01,remember.v.01,1
name,name.n.01,name.n.01,1
clock,clock.n.01,clock.n.01,1
right,right.a.08,O,0
's,O,O,1
ten,O,O,1
minutes,minute.n.01,minute.n.01,1
fast,fast.a.02,fast.a.02,1
judge,judge.n.01,judge.n.01,1
's,O,O,1
decision,decision.n.02,decision.n.02,1
is,O,O,1
final,final.a.03,final.a.01,0
am,O,O,1
eighteen,O,O,1
years,year.n.01,year.n.01,1
old,old.a.01,old.a.01,1
's,O,O,1
much,O,O,1
taller,tall.a.01,tall.a.01,1
than,O,O,1
can,O,O,1
not,O,O,1
swim,swim.v.01,swim.v.01,1
won,win.v.01,win.v.01,1
lottery,lottery.n.02,lottery.n.01,0
pulse,pulse.n.03,pulsation.n.01,0
is,O,O,1
slow,slow.a.02,slow.a.04,0
is,be.v.08,O,0
great,great.a.02,great.a.04,0
scientist,scientist.n.01,scientist.n.01,1
is,O,O,1
not,O,O,1
younger,young.a.01,young.a.01,1
than,O,O,1
doctor,doctor.n.01,doctor.n.01,1
took,take.v.24,take.v.02,0
pulse,pulse.n.03,pulsation.n.01,0
am,be.v.02,O,0
first,O,O,1
airplane,airplane.n.01,airplane.n.01,1
flew,fly.v.01,fly.v.01,1
in,O,O,1
for,O,O,1
twelve,O,O,1
seconds,second.n.01,second.n.01,1
bought,buy.v.01,buy.v.01,1
thimble,thimble.n.02,O,0
'm,O,O,1
sick,sick.a.01,sick.a.01,1
trees,tree.n.01,tree.n.01,1
are,O,O,1
green,green.a.01,green.a.01,1
Extremely,extremely.r.01,highly.r.01,0
loud,loud.a.01,loud.a.01,1
music,O,music.n.01,0
interrupted,interrupt.v.03,interrupt.v.01,0
conversation,conversation.n.01,conversation.n.01,1
There,O,O,1
are,be.v.03,O,0
errors,error.n.07,error.n.01,0
in,O,O,1
phone~bill,phone_bill.n.01,O,0
beautiful,beautiful.a.01,beautiful.a.01,1
city,city.n.01,city.n.01,1
song,song.n.01,song.n.01,1
is,O,O,1
called,call.v.01,call.v.01,1
must,O,O,1
promise,promise.v.01,promise.v.01,1
something,entity.n.01,entity.n.01,1
's,O,O,1
cliche,cliche.n.01,platitude.n.01,0
but,O,O,1
true,true.a.01,true.a.01,1
emit,emit.v.02,O,0
heat,heat.n.01,heat.n.02,0
According,according.a.02,according.a.02,1
to,O,O,1
newspaper,newspaper.n.01,newspaper.n.03,0
there,O,O,1
was,be.v.03,O,0
earthquake,earthquake.n.01,earthquake.n.01,1
in,O,O,1
focal~point,focal_point.n.03,O,0
is,be.v.02,O,0
avoidance,avoidance.n.01,avoidance.n.01,1
of,O,O,1
industrial,industrial.a.01,industrial.a.01,1
accidents,accident.n.01,accident.n.01,1
is,be.v.02,O,0
's,O,O,1
last~name,last_name.n.01,last_name.n.01,1
is,be.v.06,O,0
exchange~rate,exchange_rate.n.01,exchange_rate.n.01,1
of,O,O,1
yuan,yuan.n.01,yuan.n.01,1
to,O,O,1
dollar,dollar.n.01,dollar.n.01,1
is,be.v.08,O,0
king,king.n.01,king.n.01,1
ruled,rule.v.01,govern.v.03,0
over,O,O,1
island,island.n.01,island.n.01,1
fire,fire.v.04,fire.n.01,0
have,have.v.16,O,0
tennis~elbow,tennis_elbow.n.01,O,0
slapped,slap.v.01,slap.v.01,1
To,O,O,1
does,O,O,1
umbrella,umbrella.n.01,umbrella.n.01,1
belong,belong.v.01,belong.v.05,0
've,O,O,1
married,marry.v.01,marry.v.01,1
wrong,wrong.a.03,wrong.a.01,0
person,person.n.01,person.n.01,1
'll,O,O,1
find,find.v.03,find.v.03,1
cheered,cheer.v.02,cheer.v.01,0
did,do.v.02,O,0
dishes,dish.n.01,dish.n.01,1
for,O,O,1
Do,O,O,1
n't,O,O,1
blow,blow.v.01,blow.n.01,0
in,O,O,1
beehive,beehive.n.02,beehive.n.01,0
am,O,O,1
eating,eat.v.01,eat.v.01,1
cucumber,cucumber.n.02,cucumber.n.02,1
is,O,O,1
deeply,deeply.r.01,deeply.r.01,1
attached,attached.a.04,attach.v.01,0
to,O,O,1
parents,parent.n.01,parent.n.01,1
squirrel,squirrel.n.01,squirrel.n.01,1
is,O,O,1
